DescAlmacenStock;Proveedor;DMarca;DFamil_N1;DFamil_N2;DFamil_N3;DFamil_N4;DFamil_N5;LVenta;Codigo_Anterior;Cod.Artículo;Artículo;RefProv;PendRecibir;Stock;StockDisp;PendServir;PRec+Stock+Disp+PServ;SumaStocks0;PrecioAdq_Artic;PrecioInvent;PVP_artic;Oferta_Compra;Oferta_Venta;PVPanterior;%MB-Stock;%MB-Stock-Oferta;UltFechaAlbCompra;UltFechaAlbVenta;ArticActivo;Obsoleto;Comprar_Stock;Comprar_Cliente;Clasificación;Ean13;Fijo_Vendedor;Val Stock x PrecioAdq_Artic;Val Stock x PrecioInvent;Val Stock x PVP_Artic
ALMACEN REPARACIONES;MUEBLES AZOR S.A.;JORDAN EVO;00001 - Muebles;00050 - Dormitorios Matrimonio;00003 - Armarios Empotrados;00099 - Acc.Armarios; -;Dormitorios matrimonio;;00362026010711;"ESTANTE MOVIL PARA ARMARIOS DE 90 Y CORREDERAS DE 180   2,2X86,9X50 JORDAN EVO CNJ476,#ACABADO EN A ELEGIR";CNJ476;0;1;1;0;2;No;"13,93";"11,65";"27,53";;;;"0,487958590628405";"0,487958590628405";02/02/2026;15/12/2025;S;N;S;S;VENDER;;;"13,93";"11,65";"27,53"
ALMACEN REPARACIONES;MUEBLES AZOR S.A.;JORDAN EVO;00001 - Muebles;00050 - Dormitorios Matrimonio;00003 - Armarios Empotrados;00099 - Acc.Armarios; -;Dormitorios matrimonio;;00362026010764;"CAJONERA INTERIOR PARA ARMARIOS DE 90   33,3X86,9X44,5 JORDAN EVO CNJ472,#ACABADO EN BLANCO SOUL";CNJ472;0;0;-2;0;-2;No;"44,89";"44,89";"87,94";;;;"0,382341369115306";"0,382341369115306";17/11/2025;18/11/2025;S;N;S;S;VENDER;;;0;0;0
ALMACEN REPARACIONES;MUEBLES AZOR S.A.;JORDAN20;00001 - Muebles;00050 - Dormitorios Matrimonio;00001 - Dormitorio;00002 - Cabezales; -;Dormitorios matrimonio;6339933-48371;00362021010236;"CABEZAL SCARLET DE 135-150 JORDAN20 CNJ075,#ACABADO EN SOUL BLANCO TEXTIL TIERRA";CNJ075;0;1;1;0;2;No;"113,4";"106,26";229;;;;"0,438538864628821";"0,438538864628821";;;S;N;N;N;LIQUIDACION;;;"113,4";"106,26";229
ALMACEN REPARACIONES;MUEBLES AZOR S.A.;JORDAN20;00001 - Muebles;00050 - Dormitorios Matrimonio;00001 - Dormitorio;00015 - Dormitorio S/Armario; -;Dormitorios matrimonio;6339748-51388;00362021010220;DORMITORIO S/ARMARIO JORDAN20;;0;0;-1;0;-1;No;"446,04";"334,54";879;;;;"0,539484186575654";"0,539484186575654";09/07/2024;22/03/2025;S;N;S;S;COLECCION;;;0;0;0
ALMACEN REPARACIONES;MUEBLES AZOR S.A.;JORDAN20;00001 - Muebles;00050 - Dormitorios Matrimonio;00001 - Dormitorio;00016 - Módulo; -;Dormitorios matrimonio;6339984-51388;00362021010238;"COMODIN 3 CAJONES  + 1 CONTENEDOR DE 100 JORDAN20 CNJ182,#ACABADO EN ROBLE TIRADOR L NEGRO";CNJ182;0;1;1;0;2;No;"143,64";"138,91";289;;;;"0,418404498269896";"0,418404498269896";27/06/2023;13/12/2023;S;N;N;N;LIQUIDACION;;;"143,64";"138,91";289
ALMACEN REPARACIONES;MUEBLES AZOR S.A.;JORDAN20;00001 - Muebles;00050 - Dormitorios Matrimonio;00001 - Dormitorio;00017 - Elementos; -;Dormitorios matrimonio;6339968-157;00362021010237;"JUEGO DE 4 PATAS INCLINADAS JORDAN20 C4152,#ACABADO EN NEGRO";C4152;0;2;2;0;4;No;"12,1";"11,66";"23,9";;;;"0,409682008368201";"0,409682008368201";;;S;N;N;N;LIQUIDACION;;;"24,2";"23,32";"47,8"
ALMACEN REPARACIONES;MUEBLES AZOR S.A.;JORDAN20;00001 - Muebles;00051 - Camas juveniles;00002 - Modular;00004 - Modulos; -;Dormitorios Juveniles;6339415;00362021010002;COMODIN 5 CAJONES DE 100 JORDAN20 CNJ186;CNJ186;0;1;1;0;2;No;"149,69";"125,23";299;;159;299;"0,493216387959866";"0,046991823899371";24/09/2024;19/06/2024;S;N;N;N;LIQUIDACION;;"1,69";"149,69";"125,23";299
ALMACEN REPARACIONES;MUEBLES AZOR S.A.;LIDER20;00001 - Muebles;00051 - Camas juveniles;00002 - Modular;00003 - Elementos; -;Dormitorios Juveniles;6327494;00362018010015;"ESTANTE INTERIOR PARA ARMARIO 1 PTA DE 40 3X36,9X5 LIDER20 CNL900TX";CNL900TX;0;1;0;0;1;No;"7,38";"6,27";"14,9";;"13,41";"14,9";"0,490825503355705";"0,434250559284116";13/05/2025;14/06/2025;S;N;N;N;VENDER;;;"7,38";"6,27";"14,9"
ALMACEN REPARACIONES;MUEBLES AZOR S.A.;MOON EVO;00001 - Muebles;00052 - Salón;00002 - Salón comedor;00002 - Elementos; -;Salón;;00362025010760;"JUEGO DE 5 PATAS PIRAMIDALES MOON EVO,#ACABADO EN COLOR ALPIN";C7806;0;0;-1;0;-1;No;"15,84";"13,25";"31,62";;;;"0,492963314358001";"0,492963314358001";17/11/2025;04/12/2025;S;N;S;S;VENDER;;;0;0;0
ALMACEN REPARACIONES;MUEBLES AZOR S.A.;MOON EVO;00001 - Muebles;00052 - Salón;00002 - Salón comedor;00003 - Modulos; -;Salón;;00362025010589;"BAJO 2 PUERTAS + 2 CAJONES DE 200 MOON EVO,#ACABADO EN ROBLE";CNM507;0;0;-1;0;-1;No;"153,65";"125,62";"305,95";;;;"0,503186141526393";"0,503186141526393";16/04/2025;24/04/2025;S;N;S;S;VENDER;;;0;0;0
ALMACEN REPARACIONES;MUEBLES AZOR S.A.;MOON EVO;00001 - Muebles;00052 - Salón;00002 - Salón comedor;00003 - Modulos; -;Salón;;00362025010623;"PUERTA OPCIONAL PARA 1 HUECO DE MÓDULO ESTANTES MOON EVO,#ACABADO EN LINED JAVA";CNM533;0;1;1;0;2;No;"15,84";"15,84";"31,62";;;;"0,393851992409867";"0,393851992409867";03/02/2026;12/05/2025;S;N;S;S;VENDER;;;"15,84";"15,84";"31,62"
ALMACEN REPARACIONES;MUEBLES AZOR S.A.;MOON EVO;00001 - Muebles;00052 - Salón;00002 - Salón comedor;00003 - Modulos; -;Salón;;00362025010692;"MÓDULO 4 PUERTAS DE 90 MOON EVO,#ACABADO EN ACABADO PERLA LINED PERLA";CNM523;0;0;-1;0;-1;No;"139,39";"139,39";"275,26";;;;"0,387263314684298";"0,387263314684298";15/07/2025;23/09/2025;S;N;S;S;VENDER;;;0;0;0
ALMACEN REPARACIONES;MUEBLES AZOR S.A.;MOON EVO;00001 - Muebles;00052 - Salón;00002 - Salón comedor;00003 - Modulos; -;Salón;;00362025010718;"MÓDULO 3 PUERTAS + 1 HUECO DE 120 (REVERSIBLE) MOON EVO,#ACABADO EN ESTRUCTURA PERLA FRENTE DE PUERTA JAVA TIRADOR ""L"" ALUMINIO";CNM525;0;1;1;0;2;No;"171,07";"171,07";"336,66";;;;"0,38515208221945";"0,38515208221945";22/10/2025;11/10/2025;S;N;S;S;VENDER;;;"171,07";"171,07";"336,66"
ALMACEN REPARACIONES;MUEBLES AZOR S.A.;MOON EVO;00001 - Muebles;00052 - Salón;00002 - Salón comedor;00003 - Modulos; -;Salón;;00362025010744;"BAJO 2 PUERTAS + 2 CAJONES DE 200 MOON EVO,#ACABADO EN A ELEGIR";CNM507;0;1;0;0;1;No;"153,65";"141,1";"305,95";;;;"0,441964373263605";"0,441964373263605";02/02/2026;07/02/2026;S;N;S;S;VENDER;;;"153,65";"141,1";"305,95"
ALMACEN REPARACIONES;MUEBLES AZOR S.A.;MOON EVO;00001 - Muebles;00052 - Salón;00002 - Salón comedor;00003 - Modulos; -;Salón;;00362025010757;"BAJO 2 PUERTAS + 2 HUECOS DE 180 MOON EVO,#ACABADO EN COLOR ALPIN, TIRADOR L BLANCO";CNM506;0;0;-1;0;-1;No;"102,96";"86,14";"203,63";;;;"0,4881432009036";"0,4881432009036";17/11/2025;04/12/2025;S;N;S;S;VENDER;;;0;0;0
ALMACEN REPARACIONES;MUEBLES AZOR S.A.;MOON EVO;00001 - Muebles;00052 - Salón;00002 - Salón comedor;00003 - Modulos; -;Salón;;00362025010817;"ALTO 1 PUERTA + 2 HUECOS DE 130 MOON EVO,#ACABADO EN ALPIN/SOUL BLANCO";CNM513;0;0;-1;0;-1;No;"61,78";"61,78";"121,78";;;;"0,386157004434226";"0,386157004434226";17/11/2025;18/11/2025;S;N;S;S;VENDER;;;0;0;0
ALMACEN REPARACIONES;MUEBLES AZOR S.A.;MOON-20;00001 - Muebles;00052 - Salón;00002 - Salón comedor;00003 - Modulos; -;Salón;6343831-50809;00362001010015;MODULO 2 PUERTAS MIXTAS + JGO.4 PATAS MOON-20;;0;1;1;0;2;No;"146,72";"138,09";289;;139;289;"0,421837716262976";"-0,202078417266187";;;S;S;N;N;EXPOSICIÓN;;3;"146,72";"138,09";289
ALMACEN REPARACIONES;MUEBLES AZOR S.A.;MOON20;00001 - Muebles;00052 - Salón;00001 - Convencional;00004 - Vitrinas; -;Salón;6337249-45354;00362020010206;"VITRINA 2 PUERTAS TRANSPARENTES Y 2 CAJONES MOON20 CNM244,#ACABADO EN BLANCO SOUL";CNM244;0;1;1;0;2;No;"238,39";"221,64";469;;;;"0,428178251599147";"0,428178251599147";21/11/2023;21/01/2025;S;N;N;N;LIQUIDACION;2000063372494;;"238,39";"221,64";469
ALMACEN REPARACIONES;MUEBLES AZOR S.A.;NINGUNA;0 - SIN FAMILIA; -; -; -; -;Dormitorios Juveniles;;00362000010000;ACCESORIO C INVENTARIABLE NINGUNA;0362INV;0;60;48;0;108;No;"2,17";"11,8";0;;;;;;05/02/2026;21/01/2026;S;N;S;S;VENDER;;;"130,2";708;0
ALMACEN REPARACIONES;MUEBLES AZOR S.A.;NINGUNA;00001 - Muebles;00051 - Camas juveniles;00001 - Convencional;00001 - Cama; -;Dormitorios Juveniles;;00362024000747;"CAMA ABATIBLE VERTICAL SIMPLE 135X190 (238,5) 238,5X152,5X56 LIDER GO";CNL496;0;0;-1;0;-1;No;"688,86";"688,86";"1350,41";;"1215,37";"1350,41";"0,382764789952681";"0,314183664233937";17/06/2025;02/07/2025;S;N;S;S;VENDER;;;0;0;0
ALMACEN REPARACIONES;MUEBLES AZOR S.A.;NINGUNA;00001 - Muebles;00051 - Camas juveniles;00001 - Convencional;00003 - Armarios juveniles; -;Dormitorios Juveniles;;00362024000258;"ARMARIO 3 PUERTAS Y 2 CAJONES (2 CUERPOS) (238,5) 238,5X150X56 LIDER GO";CNL523;0;0;-1;0;-1;No;"289,48";"236,54";"572,33";;"515,1";"572,33";"0,499915433403805";"0,444353717724714";15/04/2025;03/05/2025;S;N;S;S;VENDER;;;0;0;0
ALMACEN REPARACIONES;MUEBLES AZOR S.A.;NINGUNA;00001 - Muebles;00051 - Camas juveniles;00001 - Convencional;00003 - Armarios juveniles; -;Dormitorios Juveniles;;00362024000378;"ARMARIO 2 PUERTAS CORREDERAS (PUERTAS LISAS) (238,5) 238,5X120X60,5 LIDER GO";CNL84A;0;0;-1;0;-1;No;"308,05";"257,71";"603,02";;"542,72";"603,02";"0,482887632251003";"0,425432819870283";28/10/2025;04/11/2025;S;N;S;S;VENDER;;;0;0;0
ALMACEN REPARACIONES;MUEBLES AZOR S.A.;NINGUNA;00001 - Muebles;00051 - Camas juveniles;00001 - Convencional;00003 - Armarios juveniles; -;Dormitorios Juveniles;;00362024000380;"ARMARIO 2 PUERTAS CORREDERAS (PUERTAS LISAS) (238,5) 238,5X120X60,5 LIDER GO";CNL84N;0;0;-1;0;-1;No;"308,05";"295,43";"603,02";;"542,72";"603,02";"0,407199927033929";"0,341335679540094";17/03/2025;20/03/2025;S;N;S;S;VENDER;;;0;0;0
ALMACEN REPARACIONES;MUEBLES AZOR S.A.;NINGUNA;00001 - Muebles;00051 - Camas juveniles;00001 - Convencional;00003 - Armarios juveniles; -;Dormitorios Juveniles;;00362024000391;"ARMARIO 2 PUERTAS CORREDERAS (PLAFONES) (238,5) 238,5X150X60,5 LIDER GO";CNL44B;0;0;-1;0;-1;No;"349,85";"349,85";"684,94";;"616,45";"684,94";"0,381962653663095";"0,313296293292238";21/10/2025;31/10/2025;S;N;S;S;VENDER;;;0;0;0
ALMACEN REPARACIONES;MUEBLES AZOR S.A.;NINGUNA;00001 - Muebles;00051 - Camas juveniles;00001 - Convencional;00003 - Armarios juveniles; -;Dormitorios Juveniles;;00362024001303;"ARMARIO 4 PUERTAS (3 CUERPOS) (238,5) 238,5X170X56 LIDER GO,#ACABADO EN HIBERNIAN MOSTAZA";CNL246;0;0;-1;0;-1;No;"348,3";"284,61";"684,93";;"616,44";"684,93";"0,497206867855109";"0,441343683083512";10/12/2024;07/01/2025;S;N;S;S;VENDER;;;0;0;0
ALMACEN REPARACIONES;MUEBLES AZOR S.A.;NINGUNA;00001 - Muebles;00051 - Camas juveniles;00001 - Convencional;00003 - Armarios juveniles; -;Dormitorios Juveniles;;00362024001420;"ARMARIO 2 PUERTAS CORREDERAS (PUERTAS LISAS) (238,5) 238,5X150X60,5 LIDER GO,#ACABADO EN ARMAZON EN HIBERNAN/PUERTAS CORREDERAS BLANCO";CNL85B;0;0;-1;0;-1;No;"349,85";"285,87";"684,94";;"616,45";"684,94";"0,49498832014483";"0,438879552275124";15/04/2025;30/04/2025;S;N;S;S;VENDER;;;0;0;0
ALMACEN REPARACIONES;MUEBLES AZOR S.A.;NINGUNA;00001 - Muebles;00051 - Camas juveniles;00001 - Convencional;00003 - Armarios juveniles; -;Dormitorios Juveniles;;00362024001462;"ARMARIO 2 PUERTAS Y 2 CAJONES (238,5) 238,5X100X56 LIDER GO,#ACABADO EN TODO COLOR BAMBU / TIRADOR L ALUMINIO EN NEGRO";CNL425;0;0;-1;0;-1;No;"179,57";"179,57";"357,32";;"321,59";"357,32";"0,391918448449569";"0,324358033520943";13/05/2025;04/06/2025;S;N;S;S;VENDER;;;0;0;0
ALMACEN REPARACIONES;MUEBLES AZOR S.A.;NINGUNA;00001 - Muebles;00051 - Camas juveniles;00001 - Convencional;00003 - Armarios juveniles; -;Dormitorios Juveniles;;00362024001544;"ARMARIO 2 PUERTAS CORREDERAS (PUERTAS LISAS) (238,5) 238,5X150X60,5 LIDER GO,#ACABADO EN HIBERNIAN MENTHA";CNL85B;0;0;-1;0;-1;No;"349,85";"349,85";"684,94";;"616,45";"684,94";"0,381962653663095";"0,313296293292238";15/07/2025;23/07/2025;S;N;S;S;VENDER;;;0;0;0
ALMACEN REPARACIONES;MUEBLES AZOR S.A.;NINGUNA;00001 - Muebles;00051 - Camas juveniles;00001 - Convencional;00003 - Armarios juveniles; -;Dormitorios Juveniles;;00362024001628;"ARMARIO 2 PUERTAS Y 2 CAJONES (238,5) 238,5X100X56 LIDER GO,#ACABADO EN A ELEGIR";CNL425;0;0;-1;0;-1;No;"179,57";"179,57";"357,32";;"321,59";"357,32";"0,391918448449569";"0,324358033520943";17/11/2025;24/11/2025;S;N;S;S;VENDER;;;0;0;0
ALMACEN REPARACIONES;MUEBLES AZOR S.A.;NINGUNA;00001 - Muebles;00051 - Camas juveniles;00001 - Convencional;00005 - Chinfoniers-Escritorio; -;Dormitorios Juveniles;;00362024000505;"XIFONIER 6 CAJONES C/TACOS 102,8X50,1X40 LIDER GO";CNL56;0;1;1;0;2;No;"103,72";"102,51";"203,75";;"183,38";"203,75";"0,391228957055215";"0,323606172974152";09/09/2025;25/07/2025;S;N;S;S;VENDER;;;"103,72";"102,51";"203,75"
ALMACEN REPARACIONES;MUEBLES AZOR S.A.;NINGUNA;00001 - Muebles;00051 - Camas juveniles;00001 - Convencional;00005 - Chinfoniers-Escritorio; -;Dormitorios Juveniles;;00362024001575;"XIFONIER 6 CAJONES C/TACOS 102,8X50,1X40 LIDER GO,#ACABADO EN A ELEGIR";CNL56;0;0;-1;0;-1;No;"103,72";"103,72";"203,75";;"183,38";"203,75";"0,384043190184049";"0,315622205256844";16/09/2025;03/10/2025;S;N;S;S;VENDER;;;0;0;0
ALMACEN REPARACIONES;MUEBLES AZOR S.A.;NINGUNA;00001 - Muebles;00051 - Camas juveniles;00001 - Convencional;00034 - Compactos; -;Dormitorios Juveniles;;00362024000608;"COMPACTO BASE 30 + 3 CAJONES 59,6X200,6X116,2 LIDER GO";CNL688;0;0;-2;0;-2;No;"376,16";"376,16";"736,09";;"662,48";"736,09";"0,381660394788681";"0,312954957130781";05/01/2026;24/01/2026;S;N;S;S;VENDER;;;0;0;0
ALMACEN REPARACIONES;MUEBLES AZOR S.A.;NINGUNA;00001 - Muebles;00051 - Camas juveniles;00001 - Convencional;00034 - Compactos; -;Dormitorios Juveniles;;00362024000614;"COMPACTO BASE 30 LATERAL (DERECHA E IZQUIERDA) + RESPALDO + 3 CAJ. 89,6X200,6X101,2 LIDER GO";CNL594;0;1;1;0;2;No;"374,62";"370,26";"736,12";;"662,51";"736,12";"0,391383741781231";"0,323761754539554";09/09/2025;25/07/2025;S;N;S;S;VENDER;;;"374,62";"370,26";"736,12"
ALMACEN REPARACIONES;MUEBLES AZOR S.A.;NINGUNA;00001 - Muebles;00051 - Camas juveniles;00001 - Convencional;00034 - Compactos; -;Dormitorios Juveniles;;00362024000618;"COMPACTO BASE 30 + 2 CAJONES NIDO 59,6X200,6X101,2 LIDER GO CNL984";CNL984;0;1;1;0;2;No;"303,41";"299,88";"592,79";;"533,51";"592,79";"0,38788643533123";"0,319872542220389";01/07/2025;22/07/2025;S;N;S;S;VENDER;;;"303,41";"299,88";"592,79"
ALMACEN REPARACIONES;MUEBLES AZOR S.A.;NINGUNA;00001 - Muebles;00051 - Camas juveniles;00001 - Convencional;00034 - Compactos; -;Dormitorios Juveniles;;00362024000628;"COMPACTO BASE 30 LATERAL (DERECHA E IZQUIERDA) + RESPALDO + 2 CAJ. NIDO 89,6X200,6X116,2 LIDER GO";CNL613;0;0;-1;0;-1;No;"382,36";"319,88";"746,37";;"671,73";"746,37";"0,481416991572544";"0,423794083932532";17/11/2025;21/11/2025;S;N;S;S;VENDER;;;0;0;0
ALMACEN REPARACIONES;MUEBLES AZOR S.A.;NINGUNA;00001 - Muebles;00051 - Camas juveniles;00001 - Convencional;00034 - Compactos; -;Dormitorios Juveniles;;00362024000655;"J/2 CAJONES NIDO DE ALTA CAPACIDAD COMPACTO BASE 30 Y DESPLAZABLE 25,5X96,6X99 LIDER GO";CNL879;0;1;0;0;1;No;"89,78";"89,78";"183,25";;"164,93";"183,25";"0,407182537517053";"0,341333899229976";07/06/2025;07/07/2025;S;N;S;S;VENDER;;;"89,78";"89,78";"183,25"
ALMACEN REPARACIONES;MUEBLES AZOR S.A.;NINGUNA;00001 - Muebles;00051 - Camas juveniles;00001 - Convencional;00034 - Compactos; -;Dormitorios Juveniles;;00362024000658;"COMPACTO FORMA CON DESPLAZABLE + 3 CAJONES (REVERSIBLE) 73,8X200,4X116 LIDER GO";CNL464;0;0;-1;0;-1;No;"312,7";"312,7";"613,28";;"551,95";"613,28";"0,383043634229063";"0,314490442974907";02/02/2026;03/02/2026;S;N;S;S;VENDER;;;0;0;0
ALMACEN REPARACIONES;MUEBLES AZOR S.A.;NINGUNA;00001 - Muebles;00051 - Camas juveniles;00001 - Convencional;00034 - Compactos; -;Dormitorios Juveniles;;00362024000660;"COMPACTO FORMA CON DESPLAZABLE + 2 CAJONES NIDO (REVERSIBLE) 73,8X200,4X101 LIDER GO";CNL954;0;0;-1;0;-1;No;"239,94";"239,94";"469,93";;"422,94";"469,93";"0,382190113421148";"0,313549439636828";15/07/2025;24/07/2025;S;N;S;S;VENDER;;;0;0;0
ALMACEN REPARACIONES;MUEBLES AZOR S.A.;NINGUNA;00001 - Muebles;00051 - Camas juveniles;00001 - Convencional;00034 - Compactos; -;Dormitorios Juveniles;;00362024000693;"COMPACTO C/PIECERA ALTA FORMA CON 3 CAJONES INTERMEDIOS + 1 SOMIER-ARRASTRE DE 90X190 89,8X200,4X101 LIDER GO";CNL974;0;0;-2;0;-2;No;"315,79";"308,45";"623,5";;"561,15";"623,5";"0,401404170008019";"0,334893522231132";21/03/2025;17/06/2025;S;N;S;S;VENDER;;;0;0;0
ALMACEN REPARACIONES;MUEBLES AZOR S.A.;NINGUNA;00001 - Muebles;00051 - Camas juveniles;00001 - Convencional;00034 - Compactos; -;Dormitorios Juveniles;;00362024001254;"COMPACTO BASE 30 + 3 CAJONES 59,6X200,6X101,2 LIDER GO,#ACABADO EN A ELEGIR";CNL982;0;0;-1;0;-1;No;"337,46";"333,54";"664,44";;598;"664,44";"0,392596171211848";"0,325111371237458";09/09/2025;19/09/2025;S;N;S;S;VENDER;;;0;0;0
ALMACEN REPARACIONES;MUEBLES AZOR S.A.;NINGUNA;00001 - Muebles;00051 - Camas juveniles;00001 - Convencional;00034 - Compactos; -;Dormitorios Juveniles;;00362024001463;"COMPACTO BASE 30 + 3 CAJONES 59,6X200,6X101,2 LIDER GO,#ACABADO EN BLANCO";CNL982;0;0;-1;0;-1;No;"337,46";"337,46";"664,44";;598;"664,44";"0,385457528144001";"0,317179598662207";17/06/2025;02/07/2025;S;N;S;S;VENDER;;;0;0;0
ALMACEN REPARACIONES;MUEBLES AZOR S.A.;NINGUNA;00001 - Muebles;00051 - Camas juveniles;00001 - Convencional;00034 - Compactos; -;Dormitorios Juveniles;;00362024001494;"COMPACTO BASE 30 + 3 CAJONES 59,6X200,6X101,2 LIDER GO,#ACABADO EN BLANCO";CNL982;0;0;-1;0;-1;No;"337,46";"337,46";"664,44";;598;"664,44";"0,385457528144001";"0,317179598662207";27/05/2025;25/06/2025;S;N;S;S;VENDER;;;0;0;0
ALMACEN REPARACIONES;MUEBLES AZOR S.A.;NINGUNA;00001 - Muebles;00051 - Camas juveniles;00001 - Convencional;00034 - Compactos; -;Dormitorios Juveniles;;00362024001570;"COMPACTO FORMA CON DESPLAZABLE + 3 CAJONES (REVERSIBLE) 73,8X200,4X101 LIDER GO,#ACABADO EN A ELEGIR";CNL952;0;0;-1;0;-1;No;274;274;"541,61";;"487,45";"541,61";"0,387862114805857";"0,319848189557903";16/09/2025;17/09/2025;S;N;S;S;VENDER;;;0;0;0
ALMACEN REPARACIONES;MUEBLES AZOR S.A.;NINGUNA;00001 - Muebles;00051 - Camas juveniles;00001 - Convencional;00035 - Nidos; -;Dormitorios Juveniles;;00362024000796;"CAMA NIDO CON BASE 30 CON 2 LATERALES + RESPALDO + MÓDULO 3 CAJONES 66,5X200,6X116,2 LIDER GO";CNL981;0;0;-1;0;-1;No;"333,59";"333,59";"654,2";;"588,78";"654,2";"0,382996178538673";"0,314440198376304";21/10/2025;31/10/2025;S;N;S;S;VENDER;;;0;0;0
ALMACEN REPARACIONES;MUEBLES AZOR S.A.;NINGUNA;00001 - Muebles;00051 - Camas juveniles;00001 - Convencional;00035 - Nidos; -;Dormitorios Juveniles;;00362024001509;"CAMA NIDO CON BASE 30 CON 2 LATERALES + RESPALDO + 1 SOMIER-ARRASTRE 66,5X200,6X101,2 LIDER GO,#ACABADO EN BLANCO";CNL955;0;0;-1;0;-1;No;"243,04";"243,04";"480,18";;"432,16";"480,18";"0,387566329293182";"0,319514994446501";17/06/2025;15/10/2025;S;N;S;S;VENDER;;;0;0;0
ALMACEN REPARACIONES;MUEBLES AZOR S.A.;NINGUNA;00001 - Muebles;00051 - Camas juveniles;00002 - Modular;00003 - Elementos; -;Dormitorios Juveniles;;00362024000539;"PATA METÁLICA EN “V” MESA ESTUDIO 73,8X10X50 LIDER GO";CL7602WA;0;0;-1;0;-1;No;"55,73";"54,43";"111,6";;"100,44";"111,6";"0,40985394265233";"0,344282158502589";20/03/2025;03/04/2025;S;N;S;S;VENDER;;;0;0;0
ALMACEN REPARACIONES;MUEBLES AZOR S.A.;NINGUNA;00001 - Muebles;00051 - Camas juveniles;00002 - Modular;00003 - Elementos; -;Dormitorios Juveniles;;00362024000695;"MÓDULO ESCALERA BAJO (1 PUERTA + 1 CONTENEDOR) PARA COMPACTOS 62,5X50X100 LIDER GO";CNL90;0;1;1;0;2;No;"103,72";"102,51";"203,75";;"183,38";"203,75";"0,391228957055215";"0,323606172974152";09/09/2025;25/07/2025;S;N;S;S;VENDER;;;"103,72";"102,51";"203,75"
ALMACEN REPARACIONES;MUEBLES AZOR S.A.;NINGUNA;00001 - Muebles;00051 - Camas juveniles;00002 - Modular;00003 - Elementos; -;Dormitorios Juveniles;;00362024000714;"MÓDULO ESCALERA ALTO (3 PUERTAS + 1 CONTENEDOR) PARA LITERA 121,8X50X100 LIDER GO";CNL92;0;0;-1;0;-1;No;"167,18";"163,3";"326,58";;"293,92";"326,58";"0,39496294935391";"0,327732035928144";16/12/2024;13/01/2025;S;N;S;S;VENDER;;;0;0;0
ALMACEN REPARACIONES;MUEBLES AZOR S.A.;NINGUNA;00001 - Muebles;00051 - Camas juveniles;00002 - Modular;00003 - Elementos; -;Dormitorios Juveniles;;00362024000715;"LITERA CON ESCALERA (SÓLO DERECHA) 145,6X200,6X115,9 LIDER GO";CNL580;0;0;-1;0;-1;No;"219,82";"219,82";"428,99";;"386,09";"428,99";"0,379980419123989";"0,31108757025564";28/10/2025;02/12/2025;S;N;S;S;VENDER;;;0;0;0
ALMACEN REPARACIONES;MUEBLES AZOR S.A.;NINGUNA;00001 - Muebles;00051 - Camas juveniles;00002 - Modular;00003 - Elementos; -;Dormitorios Juveniles;;00362024000718;"CAMA SUPERIOR PARA BLOCK 39,1X200,4X104 LIDER GO";CNL296;0;0;-1;0;-1;No;"86,69";"70,83";"173,03";;"155,73";"173,03";"0,504685314685315";"0,449660951647081";15/04/2025;07/05/2025;S;N;S;S;VENDER;;;0;0;0
ALMACEN REPARACIONES;MUEBLES AZOR S.A.;NINGUNA;00001 - Muebles;00051 - Camas juveniles;00002 - Modular;00003 - Elementos; -;Dormitorios Juveniles;;00362024001535;"PANEL RESPALDO 120,5X205X3 LIDER GO,#ACABADO EN PERLA";CNL069;0;1;1;0;2;No;"89,78";"89,78";"183,25";;"164,93";"183,25";"0,407182537517053";"0,341333899229976";02/02/2026;08/08/2025;S;N;S;S;VENDER;;;"89,78";"89,78";"183,25"
ALMACEN REPARACIONES;MUEBLES AZOR S.A.;NINGUNA;00001 - Muebles;00051 - Camas juveniles;00002 - Modular;00004 - Modulos; -;Dormitorios Juveniles;;00362024000412;"ESTANTE INTERIOR PARA ARMARIO CORREDERAS 3X57,7X51,4 LIDER GO";CNL904TX;0;0;-4;0;-4;No;"10,84";"9,07";"21,41";;"19,27";"21,41";"0,487403082671649";"0,430477426050856";28/10/2025;04/11/2025;S;N;S;S;VENDER;;;0;0;0
ALMACEN REPARACIONES;MUEBLES AZOR S.A.;NINGUNA;00001 - Muebles;00051 - Camas juveniles;00002 - Modular;00004 - Modulos; -;Dormitorios Juveniles;;00362024000434;"CAJONERA INTERIOR 2 CAJONES PARA ARMARIO 2 PUERTAS 33,3X76,9X42,8 LIDER GO";CNL045TX;0;0;-1;0;-1;No;"41,8";"41,8";"81,82";;"73,64";"81,82";"0,381838181373747";"0,313172189027702";16/09/2025;10/10/2025;S;N;S;S;VENDER;;;0;0;0
ALMACEN REPARACIONES;MUEBLES AZOR S.A.;NINGUNA;00001 - Muebles;00051 - Camas juveniles;00002 - Modular;00004 - Modulos; -;Dormitorios Juveniles;;00362024000522;"BAJO 2 CAJONES + HUECO 73,8X40X51 LIDER GO";CNL18;0;0;-1;0;-1;No;"60,37";"60,37";"121,83";;"109,65";"121,83";"0,400412870393171";"0,333810305517556";01/07/2025;26/07/2025;S;N;S;S;VENDER;;;0;0;0
